feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
1.4401012957296633,0.05991250179876274,-2.3766744835764873,-1.390291902295226,4.815173772428303,-1.4348242887980402,4.321351658516452,-1.1701463441264779,2.466879513854459,5.133712567621674,-2.738907774652824,2.0132504172241807,0.06725363302568277,1.9183619634355837,1.5417600320283165,1.7339188013252875,1.4592724359589742,-1.22904879374781,0.5753529526828542,2.309285770702914,2
-1.242273831982086,1.046635466126897,3.0279236197596577,-2.9469453238727854,6.040328910123245,-0.8685109330973463,-8.558958683444757,-1.6560188924853132,-1.0757443998827005,1.684517233434749,-1.4007806753069914,0.17909029568458226,11.002164971813327,-1.6885371693627986,-1.6389901929531507,-0.25807755070022753,2.9843261835309125,-0.07284699908662332,-3.7981974730558887,-0.9035782277759907,1
0.4545920024536031,-0.25959847567628336,1.9795717688768038,-5.710702348624065,-2.1631371937899093,-0.5445568464707905,-5.488863863320853,0.8212689692803131,-4.162757048387677,-1.0963027426829375,0.031060132132265106,-1.3777704851215926,4.6095777141279655,-6.185449312885665,-0.21536816361210254,2.1686553224783327,1.7229860870632514,1.0978034228558566,1.9256844288369512,-3.6111802907850477,0
0.491239204495591,-1.826009521181574,1.583920411211458,4.261412660234848,1.5196538677663811,0.5962515364862155,2.392287399997444,1.5245263370077677,1.0387308456457192,2.6090398852699033,-1.0804409777457886,1.2354489850718036,-1.3019605903321452,1.6106310394772259,-1.8376337988400613,0.9577418700030538,0.9966240907323491,0.22729188827380903,3.4023781332976752,2.0221216505534296,2
1.7252179233521658,0.9823050834726178,0.8331984877490493,-1.6228388866875656,-1.5515116176230623,-0.5762047476504347,-1.7625591124121143,0.2352625387142886,-1.137502386325971,-0.03176185089367109,1.3799573034061978,0.4527288566381459,3.8575925474346455,0.622263586052461,-1.6698134838263199,1.2987422848177292,-0.0590654299638107,0.4806988762310605,-3.0155805164681833,-1.2482116764589108,0
1.9919172200585327,0.049220430324222034,1.6387299321423079,1.779980706736681,0.13420963265302666,-0.7143816232086881,2.8583886134191525,-1.3583763890927938,0.22746389266387024,0.9789685991715575,-0.6899410041798955,-0.5332236531144128,6.971541210609173,2.603260988666566,-1.719383912463623,-0.8506460998632408,3.5078256593029775,-0.6721393074195505,-2.741632522491517,-0.6009480965989652,2
0.6618054202994877,-1.8119779822676318,-2.327100444989968,3.8895723116927683,-1.3716629208183828,1.1832529647358827,3.6317997842675744,-0.281077760828384,1.1188394890635118,-0.6285596160397788,2.940995182749099,-1.1127441686545645,-5.963875534046615,1.1668146856232906,0.9220450727521216,-3.037520801840346,0.3440670563892657,-1.1437568817047332,2.6385935244541034,-1.2512013766147492,2
-0.18750007449545233,0.4351269010067757,-0.5116311601368478,-1.8098288576904198,-0.36604596265218703,-0.35422125826543166,-2.464024692740243,0.2543362644326951,-2.505931314480103,2.5659878016489244,-0.572574013571678,-1.4845521256981808,-0.326331253361896,-0.9148640971230635,1.3911013191010415,1.1833117781715008,-0.45570017669399343,2.3245858249427567,-0.07543915721454375,1.271875939062716,0
0.2462944901055425,0.6958666984322784,0.3038765339290084,-1.7237081702023413,-1.672913865882967,0.7444829499770027,4.865722257543698,-1.720308052114563,2.8597054269842097,-3.974397972316557,-0.11794530620047827,-0.04193091636184051,3.9739652410714137,1.1142020651725753,-1.296948258135309,0.4082307894254915,0.18840593069212075,-1.4345437807311623,-2.966562494673185,-2.9940321403173025,2
1.181096213769657,0.348232360401248,3.5949434090308943,-2.5772225626037644,-1.0804083199334213,0.23939316142449032,-2.7439892173195366,2.029205119774506,-0.37361196177986167,-5.771169731463846,-1.7980879767379578,-0.8788976225868742,6.029307388320845,0.06793030892998964,-3.5873299601191286,0.5311171257374256,-1.9504831975053163,1.0493807588966024,-3.7125267238724122,-0.4163417561640974,0
0.07748533786619964,0.4173980585337701,-0.29015576223508877,-5.23614650360338,1.657199611252255,-0.1887667328928743,-2.6141364008643677,-0.6523587974313743,-2.273867828491584,5.036297890746391,-0.19629761682491043,-1.4667780555163072,7.9182725107133685,1.691019242975798,-1.168786139304288,2.9719217766905284,1.1551261535231223,0.6844790280215194,-4.573290839551373,-0.6692763293851174,0
0.19661327816914195,1.7806050742631239,0.7148743544805831,-2.5385410385126823,0.9355503882345347,-0.744377958613168,-4.704221896605676,-0.23908718223029268,-1.235068070482117,-0.5091301781754408,-0.42129258557376303,-0.6398566975999411,0.7638635381618049,-3.49516222229136,0.8186263574202648,0.5551429763099842,-0.25629844816699376,-0.5316507248298151,0.8022357837249539,-0.7583809479059929,0
0.49798082515721304,0.8028707799823585,0.0798562712507569,8.859548858051953,3.417641485216217,-0.35573605864588875,-0.5703918172787662,0.5589075113892743,1.4157884785337553,4.34933916368,3.3720816487696528,-0.23626514692278078,-3.435067072941084,3.3160122385302087,-1.5906786883635635,-2.88345827189952,2.3096616290510856,-0.14088780294309652,2.3880882358368263,1.736034086116729,2
-2.70066477453968,-0.32046485730021007,-1.851353298355305,7.59980327323676,0.18085837566237783,-0.16794230257960174,-0.8200099048414715,0.07746918541286618,0.3797867725626711,3.186090550188472,4.480860666515583,1.2303005142348864,-7.515726554571821,2.439874895036013,0.9018476139985115,-2.8930161475328675,-0.04722659299173859,-0.800139270568424,1.435163347423229,1.954374914388468,2
-0.8759756550805317,-0.1610440217839844,-2.2157197863616993,-2.8241337698318905,-0.6056289134845209,0.11612348677773929,7.07760181747535,-0.7555347647967282,3.332830125449126,-6.253263411221606,-1.9018652009689974,-0.5065434430876492,0.6754735094837081,1.0222201883654698,1.1434940033966112,-2.4536631315366395,0.14420108261043052,-0.5159658952989372,-2.3209033246257205,-1.015774808268049,2
-2.55322961225928,0.6331310056537333,-0.22591342912480572,1.176353363019595,2.311875436615147,-1.109821512426072,-1.36640012118235,-0.36516884341962674,0.1718008429712572,3.1496532299331212,1.3923024969773112,0.5584931689978324,1.1793798812410443,1.7003674459441123,-1.056469604461134,-0.07133819735860725,0.8173701298431668,1.214481578732097,-0.5199605738259134,-0.20803988567752696,2
-1.6352695119120342,1.7936281284597437,-0.25809168112953595,-5.2284373550020256,0.2608803387307346,-0.2400943359700705,-3.113773300574616,1.71500691980098,-2.2539630480285773,-0.008765495095518952,0.49467469123096575,-2.022273328845235,3.841622817847574,-0.9893320443589237,-1.3376349959876872,1.123947452017457,0.3316283614644959,-1.6396428806638013,-1.0921505217429126,-1.796244511901918,0
0.3399589937024746,-0.3107997170198281,-2.534195324031156,-5.5376777333331955,1.5118693051692738,0.4301163974744679,-1.8967310069975585,1.4080137460915967,0.7738671692744712,-5.140630325660931,-3.407187310978712,-2.4171445379565,-0.670784520489458,-2.6639254983718175,4.373125173012719,-1.4214508049546768,-0.6340974214586164,0.67201953132433,-4.696301985604018,5.198769365669994,0
-0.8573670826528517,1.0549907704739767,2.7482723109848735,3.6811835932420527,-5.996287247071224,1.351526324407658,-0.5192927070756073,4.538733364481367,-2.1484435727795455,-5.24588500985586,3.1431147881711805,0.40709645321409316,0.4154656556151073,-0.35021283502319156,-3.4401444310391325,-1.5457970202022793,1.4510999101175215,-0.5625095758590679,0.18487955131640055,-0.40598516713178157,0
0.5111194165190686,1.1848349814314598,-0.1566320144981499,1.8620734486135926,-2.016356977920819,0.6782678315896593,-0.8907223541757744,1.3833675016083342,0.7022763677734005,-1.7257786584618473,2.3303091648365255,1.753419146790049,-5.141833538624363,-3.0150759885838094,0.8362825982006482,0.6221403395648368,0.06720308277406983,-0.2302733663882438,2.6202788203441405,0.4144325240553992,0
0.8510551119215108,-1.0401559139095893,-0.6254529812760019,-1.8224485002309825,-2.3092468919676006,-1.8214193174156281,-0.3628636439977376,-2.1544017322064555,-2.8735820633977065,1.58255853781974,-3.0227610022100815,-0.8230834784672504,-2.222704588385909,-2.6313425120937346,4.547849505726369,0.7441062353657507,-1.2392374631386145,-0.06575607465005086,0.9092858480388912,1.633786222078535,0
0.4600211379559794,-0.28933288651715416,0.24707709457213145,-2.4218824978797207,0.8670929947249058,-0.571107364672792,-6.071532542408553,2.543186803591418,-1.793476351297186,-0.8917882959045498,1.3788591555975542,-0.15606749863317224,0.3318554070068105,-2.347877121219688,-0.7449912061077394,0.20242230867130284,-0.21058947249762794,1.6020662145420075,-0.04455659274072277,0.09641096293409002,0
0.7247307609662416,-0.1741485376041689,-2.6543840414394495,-3.2224938310119198,-0.6062942627813559,-0.29084180166194107,-5.540519270313933,1.5571191117869079,-1.7112192647956574,-3.430966602702476,1.8564880659752632,0.32722806856654224,-3.9189788488645174,-2.8262712642387426,2.7762449498379915,-2.3463909996055348,-1.7287849316334887,0.5372765299394308,-1.692593853722404,0.9885272079787035,0
1.501011550583354,0.25228201045972753,-0.25461923011227405,-1.3145769952901676,-3.359461453549091,-0.9188925212584219,1.1840290044186506,0.34259067825263645,-0.7909202912734472,-1.671294108193921,1.5240301799884364,-1.410217992717761,1.7495932145788258,-1.1408842796752097,0.14115270971210048,0.4173050468788406,1.7561939337825323,-0.2060592747632155,-1.3491914416055468,-1.3121497447338453,1
-0.4442314926591727,-0.7035463820345569,-1.756087182664679,-4.444488233832611,-1.5922856429975236,0.864581394397989,2.2981805767305468,0.26749361881069067,1.6258200400967167,-4.689846269418495,-0.6213999792440308,-2.146834213031838,1.0913171081748465,-2.591136850933616,2.2227981367203125,0.34588827528214405,1.373155256345869,-1.2233868007138258,-2.8496707624080218,0.4105444155839596,1
0.40574434295747136,0.9476678131531289,-1.240550744809025,-7.859909534805606,2.9000889649971926,-1.767756789990476,-1.5396034873896403,4.191171891770061,1.8644010489525202,-3.922990194864208,0.43051455010026585,-1.5990201271997613,6.026780366520567,-1.0713638173502438,-2.4304577874791793,1.70236417083771,2.10308880635097,3.024989658271638,-4.204082789488973,-0.05332144402925887,0
-1.6992455610518304,-0.6416938727560406,0.34363942703214745,1.9399672537849157,1.699254381970565,1.2444531235510077,5.717489183425447,1.0635288265299838,0.9365061826903229,1.6548810402980942,-2.7594187516131217,-0.7053116298287543,2.737112036685462,3.304666247640144,-1.2227713947409737,-0.6801497092590615,2.909427391271395,1.2459892477802756,0.42276323134221616,2.167893844601589,2
